"blueprint","item_name","item_key","category","process","tier","craftTimeSec","slot","resource","scu","minQuality","quantityMultiplier","modifierCount","optional"
"BP_CRAFT_behr_shotgun_ballistic_01_blue_white01","BR-2 ""Permafrost"" Shotgun","behr_shotgun_ballistic_01_blue_white01","FPSWeapons","CraftingProcess_Creation","0","150","Stock","Hephaestanite","0.02","0",,"3","False"
"BP_CRAFT_behr_shotgun_ballistic_01_mag","BR-2 Shotgun Magazine (12 cap)","behr_shotgun_ballistic_01_mag","FPSWeapons","CraftingProcess_Creation","0","10","Magazine","Hephaestanite","0.01","0",,"0","False"
"BP_CRAFT_behr_shotgun_ballistic_01_mag","BR-2 Shotgun Magazine (12 cap)","behr_shotgun_ballistic_01_mag","FPSWeapons","CraftingProcess_Creation","0","10","Shot","Taranite","0.01","0",,"0","False"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","behr_shotgun_ballistic_01_mr01","FPSWeapons","CraftingProcess_Creation","0","150","Barrel","Iron","0.02","0",,"2","False"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","behr_shotgun_ballistic_01_mr01","FPSWeapons","CraftingProcess_Creation","0","150","Frame","Torite","0.04","0",,"3","False"
"BP_CRAFT_behr_shotgun_ballistic_01_mr01","BR-2 ""Purgatory Camo"" Shotgun","behr_shotgun_ballistic_01_mr01","FPSWeapons","CraftingProcess_Creation","0","150","Stock","Hephaestanite","0.02","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","behr_smg_ballistic_01","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","behr_smg_ballistic_01","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01","P8-SC SMG","behr_smg_ballistic_01","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","behr_smg_ballistic_01_black01","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","behr_smg_ballistic_01_black01","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_black01","P8-SC ""Midnight"" SMG","behr_smg_ballistic_01_black01","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","behr_smg_ballistic_01_black02","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","behr_smg_ballistic_01_black02","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_black02","P8-SC ""Nightstalker"" SMG","behr_smg_ballistic_01_black02","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","behr_smg_ballistic_01_gold01","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","behr_smg_ballistic_01_gold01","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_gold01","P8-SC ""Executive Edition"" SMG","behr_smg_ballistic_01_gold01","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","behr_smg_ballistic_01_green01","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","behr_smg_ballistic_01_green01","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_green01","P8-SC ""Warhawk"" SMG","behr_smg_ballistic_01_green01","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_mag","P8-SC SMG Magazine (45 cap)","behr_smg_ballistic_01_mag","FPSWeapons","CraftingProcess_Creation","0","10","Core","Torite","0.02","0",,"0","False"
"BP_CRAFT_behr_smg_ballistic_01_mag","P8-SC SMG Magazine (45 cap)","behr_smg_ballistic_01_mag","FPSWeapons","CraftingProcess_Creation","0","10","Magazine","Hephaestanite","0.02","0",,"0","False"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","behr_smg_ballistic_01_tan01","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","behr_smg_ballistic_01_tan01","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_tan01","P8-SC ""Desert Shadow"" SMG","behr_smg_ballistic_01_tan01","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_white01","P8-SC ""Stormfall"" SMG","behr_smg_ballistic_01_white01","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_white01","P8-SC ""Stormfall"" SMG","behr_smg_ballistic_01_white01","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_white01","P8-SC ""Stormfall"" SMG","behr_smg_ballistic_01_white01","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_white02","P8-SC ""Boneyard"" SMG","behr_smg_ballistic_01_white02","FPSWeapons","CraftingProcess_Creation","0","120","Barrel","Iron","0.01","0",,"2","False"
"BP_CRAFT_behr_smg_ballistic_01_white02","P8-SC ""Boneyard"" SMG","behr_smg_ballistic_01_white02","FPSWeapons","CraftingProcess_Creation","0","120","Frame","Savrilium","0.03","0",,"3","False"
"BP_CRAFT_behr_smg_ballistic_01_white02","P8-SC ""Boneyard"" SMG","behr_smg_ballistic_01_white02","FPSWeapons","CraftingProcess_Creation","0","120","Stock","Hephaestanite","0.01","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01","P6-LR Sniper Rifle","behr_sniper_ballistic_01","FPSWeapons","CraftingProcess_Creation","0","180","Barrel","Iron","0.03","0",,"1","False"
"BP_CRAFT_behr_sniper_ballistic_01","P6-LR Sniper Rifle","behr_sniper_ballistic_01","FPSWeapons","CraftingProcess_Creation","0","180","Frame","Taranite","0.06","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01","P6-LR Sniper Rifle","behr_sniper_ballistic_01","FPSWeapons","CraftingProcess_Creation","0","180","Stock","Hephaestanite","0.02","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01_arctic01","P6-LR ""Rime"" Sniper Rifle","behr_sniper_ballistic_01_arctic01","FPSWeapons","CraftingProcess_Creation","0","180","Barrel","Iron","0.03","0",,"1","False"
"BP_CRAFT_behr_sniper_ballistic_01_arctic01","P6-LR ""Rime"" Sniper Rifle","behr_sniper_ballistic_01_arctic01","FPSWeapons","CraftingProcess_Creation","0","180","Frame","Taranite","0.06","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01_arctic01","P6-LR ""Rime"" Sniper Rifle","behr_sniper_ballistic_01_arctic01","FPSWeapons","CraftingProcess_Creation","0","180","Stock","Hephaestanite","0.02","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01_black01","P6-LR ""Archangel"" Sniper Rifle","behr_sniper_ballistic_01_black01","FPSWeapons","CraftingProcess_Creation","0","180","Barrel","Iron","0.03","0",,"1","False"
"BP_CRAFT_behr_sniper_ballistic_01_black01","P6-LR ""Archangel"" Sniper Rifle","behr_sniper_ballistic_01_black01","FPSWeapons","CraftingProcess_Creation","0","180","Frame","Taranite","0.06","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01_black01","P6-LR ""Archangel"" Sniper Rifle","behr_sniper_ballistic_01_black01","FPSWeapons","CraftingProcess_Creation","0","180","Stock","Hephaestanite","0.02","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01_mag","P6-LR Magazine (8 cap)","behr_sniper_ballistic_01_mag","FPSWeapons","CraftingProcess_Creation","0","10","Core","Tungsten","0.03","0",,"0","False"
"BP_CRAFT_behr_sniper_ballistic_01_mag","P6-LR Magazine (8 cap)","behr_sniper_ballistic_01_mag","FPSWeapons","CraftingProcess_Creation","0","10","Magazine","Hephaestanite","0.03","0",,"0","False"
"BP_CRAFT_behr_sniper_ballistic_01_tint01","P6-LR ""Blacklist"" Sniper Rifle","behr_sniper_ballistic_01_tint01","FPSWeapons","CraftingProcess_Creation","0","180","Barrel","Iron","0.03","0",,"1","False"
"BP_CRAFT_behr_sniper_ballistic_01_tint01","P6-LR ""Blacklist"" Sniper Rifle","behr_sniper_ballistic_01_tint01","FPSWeapons","CraftingProcess_Creation","0","180","Frame","Taranite","0.06","0",,"3","False"
"BP_CRAFT_behr_sniper_ballistic_01_tint01","P6-LR ""Blacklist"" Sniper Rifle","behr_sniper_ballistic_01_tint01","FPSWeapons","CraftingProcess_Creation","0","180","Stock","Hephaestanite","0.02","0",,"3","False"
"BP_CRAFT_Carryable_2H_CY_CollectorMaterial_001","Metamaterial Test #146","carryable_2h_cy_collectormaterial_001","MissionItem","CraftingProcess_Creation","0","70","Lattice","Riccite","2","800",,"0","False"
"BP_CRAFT_Carryable_2H_CY_CollectorMaterial_001","Metamaterial Test #146","carryable_2h_cy_collectormaterial_001","MissionItem","CraftingProcess_Creation","0","70","Substrate","Titanium","2","900",,"0","False"
"BP_CRAFT_Carryable_2H_FL_MissionItem_Microsatellite_a","@item_Namecarryable_2h_fl_missionitem_microsatellite_a","carryable_2h_fl_missionitem_microsatellite_a","MissionItem","CraftingProcess_Creation","0","10","Electronics","Silicon","0.2","0",,"0","False"
"BP_CRAFT_Carryable_2H_FL_MissionItem_Microsatellite_a","@item_Namecarryable_2h_fl_missionitem_microsatellite_a","carryable_2h_fl_missionitem_microsatellite_a","MissionItem","CraftingProcess_Creation","0","10","Frame","Aluminum","0.2","0",,"0","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_01","Aves Arms","ccc_medium_armor_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_01","Aves Arms","ccc_medium_armor_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_01","Aves Arms","ccc_medium_armor_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_shrike","Aves Shrike Arms","ccc_medium_armor_arms_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_shrike","Aves Shrike Arms","ccc_medium_armor_arms_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_shrike","Aves Shrike Arms","ccc_medium_armor_arms_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_talon","Aves Talon Arms","ccc_medium_armor_arms_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_talon","Aves Talon Arms","ccc_medium_armor_arms_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_arms_01_01_talon","Aves Talon Arms","ccc_medium_armor_arms_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_01","Aves Core","ccc_medium_armor_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.05","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_01","Aves Core","ccc_medium_armor_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_01","Aves Core","ccc_medium_armor_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.05","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_shrike","Aves Shrike Core","ccc_medium_armor_core_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.05","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_shrike","Aves Shrike Core","ccc_medium_armor_core_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_shrike","Aves Shrike Core","ccc_medium_armor_core_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.05","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_talon","Aves Talon Core","ccc_medium_armor_core_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.05","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_talon","Aves Talon Core","ccc_medium_armor_core_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_core_01_01_talon","Aves Talon Core","ccc_medium_armor_core_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.05","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_01","Aves Helmet","ccc_medium_armor_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_01","Aves Helmet","ccc_medium_armor_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_01","Aves Helmet","ccc_medium_armor_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.03","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_shrike","Aves Shrike Helmet","ccc_medium_armor_helmet_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_shrike","Aves Shrike Helmet","ccc_medium_armor_helmet_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_shrike","Aves Shrike Helmet","ccc_medium_armor_helmet_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.03","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_talon","Aves Talon Helmet","ccc_medium_armor_helmet_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_talon","Aves Talon Helmet","ccc_medium_armor_helmet_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_helmet_01_01_talon","Aves Talon Helmet","ccc_medium_armor_helmet_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.03","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_01","Aves Legs","ccc_medium_armor_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_01","Aves Legs","ccc_medium_armor_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_01","Aves Legs","ccc_medium_armor_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_shrike","Aves Shrike Legs","ccc_medium_armor_legs_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_shrike","Aves Shrike Legs","ccc_medium_armor_legs_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_shrike","Aves Shrike Legs","ccc_medium_armor_legs_01_01_shrike","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_talon","Aves Talon Legs","ccc_medium_armor_legs_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Armored Carapace","Ouratite","0.04","0",,"1","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_talon","Aves Talon Legs","ccc_medium_armor_legs_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_ccc_medium_armor_legs_01_01_talon","Aves Talon Legs","ccc_medium_armor_legs_01_01_talon","FPSArmours","CraftingProcess_Creation","0","200","Support Structure","Lindinium","0.04","0",,"1","False"
"BP_CRAFT_cds_armor_heavy_arms_01_01_01","ADP-mk4 Arms Woodland","cds_armor_heavy_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Armored Carapace","Ouratite","0.06","0",,"1","False"
"BP_CRAFT_cds_armor_heavy_arms_01_01_01","ADP-mk4 Arms Woodland","cds_armor_heavy_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_armor_heavy_core_01_01_01","ADP-mk4 Core Woodland","cds_armor_heavy_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Armored Carapace","Ouratite","0.07","0",,"1","False"
"BP_CRAFT_cds_armor_heavy_core_01_01_01","ADP-mk4 Core Woodland","cds_armor_heavy_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_armor_heavy_helmet_01_01_01","ADP-mk4 Helmet Woodland","cds_armor_heavy_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Armored Carapace","Ouratite","0.05","0",,"1","False"
"BP_CRAFT_cds_armor_heavy_helmet_01_01_01","ADP-mk4 Helmet Woodland","cds_armor_heavy_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_armor_heavy_legs_01_01_01","ADP-mk4 Legs Woodland","cds_armor_heavy_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Armored Carapace","Ouratite","0.06","0",,"1","False"
"BP_CRAFT_cds_armor_heavy_legs_01_01_01","ADP-mk4 Legs Woodland","cds_armor_heavy_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","240","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_armor_light_arms_01_01_01","Field Recon Suit Arms","cds_armor_light_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_armor_light_arms_01_01_01","Field Recon Suit Arms","cds_armor_light_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_armor_light_core_01_01_01","Field Recon Suit Core","cds_armor_light_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_armor_light_core_01_01_01","Field Recon Suit Core","cds_armor_light_core_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_armor_light_helmet_01_01_01","Field Recon Suit Helmet","cds_armor_light_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Armored Carapace","Ouratite","0.02","0",,"1","False"
"BP_CRAFT_cds_armor_light_helmet_01_01_01","Field Recon Suit Helmet","cds_armor_light_helmet_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_cds_armor_light_legs_01_01_01","Field Recon Suit Legs","cds_armor_light_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Armored Carapace","Ouratite","0.03","0",,"1","False"
"BP_CRAFT_cds_armor_light_legs_01_01_01","Field Recon Suit Legs","cds_armor_light_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","120","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_cds_armor_medium_arms_01_01_01","ORC-mkX Arms Woodland","cds_armor_medium_arms_01_01_01","FPSArmours","CraftingProcess_Creation","0","190","Armored Carapace","Ouratite","0.04","0",,"1","False"
